status,renewal,reinstate,old_user_id,first,last,description,category_id, premium,business_type_id,source_type_id,lenght_type_id,notes,policy_number,zip_code,date_written,date_issued,date_effective,date_canceled
2,0,0,0,Doris,Petry,Doris's Auto / ATV/Snow, 2,500.00, 1, 1, 1,Policy Number  66,AUT-10060,92066,2015:01:10 12:00:00,2015:01:20 12:00:00,2015:01:20 12:00:00,
4,0,0,0,Catrice,Spain,Catrice's Auto / Motor Home, 7,500.00, 1, 4, 1,Policy Number  71,AUT-10065,92071,2015:01:11 12:00:00,2015:01:21 12:00:00,2015:01:21 12:00:00,2015:04:21 12:00:00
2,0,0,0,Marceline,Lamirande,Marceline's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  76,AUT-10069,92076,2015:01:11 12:00:00,2015:01:21 12:00:00,2015:01:21 12:00:00,
2,0,0,0,Kimbra,Eisenberg,Kimbra's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  81,AUT-10074,92081,2015:01:12 12:00:00,2015:01:22 12:00:00,2015:01:22 12:00:00,
2,0,0,0,Kim,Pettyjohn,Kim's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  86,AUT-10079,92086,2015:01:13 12:00:00,2015:01:23 12:00:00,2015:01:23 12:00:00,
2,0,0,0,Stacy,Rachal,Stacy's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  91,AUT-10083,92091,2015:01:13 12:00:00,2015:01:23 12:00:00,2015:01:23 12:00:00,
2,0,0,0,Lan,Bruso,Lan's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  96,AUT-10088,92096,2015:01:14 12:00:00,2015:01:24 12:00:00,2015:01:24 12:00:00,
2,0,0,0,Latricia,Molinar,Latricia's Loan / Loan, 50,0.00, 1, 3, 3,Policy Number  101,LON-10001,92101,2015:01:15 12:00:00,2015:01:25 12:00:00,2015:01:25 12:00:00,
2,0,0,0,Breanne,Parmentier,Breanne's Health / Assurant, 41,10000.00, 1, 3, 3,Policy Number  106,HLT-10002,92106,2015:01:16 12:00:00,2015:01:26 12:00:00,2015:01:26 12:00:00,
2,0,0,0,Esta,Peart,Esta's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  111,AUT-10098,92111,2015:01:16 12:00:00,2015:01:26 12:00:00,2015:01:26 12:00:00,
2,0,0,0,Charline,Tally,Charline's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  116,AUT-10103,92116,2015:01:17 12:00:00,2015:01:27 12:00:00,2015:01:27 12:00:00,
2,0,0,0,Taina,Sturtz,Taina's Auto / Auto, 1,500.00, 1, 1, 1,Policy Number  121,AUT-10107,92121,2015:01:18 12:00:00,2015:01:28 12:00:00,2015:01:28 12:00:00,
2,0,0,0,Minna,Oyama,Minna's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  126,AUT-10112,92126,2015:01:18 12:00:00,2015:01:28 12:00:00,2015:01:28 12:00:00,
2,0,0,0,Carl,Quinton,Carl's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  131,AUT-10117,92131,2015:01:19 12:00:00,2015:01:29 12:00:00,2015:01:29 12:00:00,
2,0,0,0,Huey,Turnbull,Huey's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  136,AUT-10121,92136,2015:01:20 12:00:00,2015:01:30 12:00:00,2015:01:30 12:00:00,
2,0,0,0,Bailey,Guerrant,Bailey's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  141,AUT-10126,92141,2015:01:21 12:00:00,2015:01:31 12:00:00,2015:01:31 12:00:00,
2,0,0,0,Ai,Bumpus,Ai's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  146,AUT-10131,92146,2015:01:21 12:00:00,2015:01:31 12:00:00,2015:01:31 12:00:00,
2,0,0,0,Jasmine,Najar,Jasmine's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  151,AUT-10135,92151,2015:01:22 12:00:00,2015:02:01 12:00:00,2015:02:01 12:00:00,
2,0,0,0,Lucinda,Dancer,Lucinda's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  156,AUT-10139,92156,2015:01:23 12:00:00,2015:02:02 12:00:00,2015:02:02 12:00:00,
2,0,0,0,Janell,Belding,Janell's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  161,AUT-10143,92161,2015:01:23 12:00:00,2015:02:02 12:00:00,2015:02:02 12:00:00,
2,0,0,0,Joe,Claire,Joe's Auto / Motorcycle, 6,500.00, 1, 5, 1,Policy Number  166,AUT-10147,92166,2015:01:24 12:00:00,2015:02:03 12:00:00,2015:02:03 12:00:00,
2,0,0,0,Un,Windle,Un's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  171,AUT-10152,92171,2015:01:25 12:00:00,2015:02:04 12:00:00,2015:02:04 12:00:00,
2,0,0,0,Nichelle,Steck,Nichelle's Auto / Trailer, 8,500.00, 1, 1, 1,Policy Number  176,AUT-10157,92176,2015:01:26 12:00:00,2015:02:05 12:00:00,2015:02:05 12:00:00,
2,0,0,0,Joel,Raysor,Joel's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  181,AUT-10161,92181,2015:01:26 12:00:00,2015:02:05 12:00:00,2015:02:05 12:00:00,
2,0,0,0,Gabriele,Bautista,Gabriele's Auto / ATV/Snow, 2,500.00, 2, 3, 1,Policy Number  186,AUT-10166,92186,2015:01:27 12:00:00,2015:02:06 12:00:00,2015:02:06 12:00:00,
2,0,0,0,Daniele,Lasko,Daniele's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  191,AUT-10171,92191,2015:01:28 12:00:00,2015:02:07 12:00:00,2015:02:07 12:00:00,
2,0,0,0,Maricela,Legge,Maricela's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  196,AUT-10175,92196,2015:01:28 12:00:00,2015:02:07 12:00:00,2015:02:07 12:00:00,
2,0,0,0,Josef,Robnett,Josef's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  201,AUT-10180,92201,2015:01:29 12:00:00,2015:02:08 12:00:00,2015:02:08 12:00:00,
2,0,0,0,Kari,Sokol,Kari's Deposit / CD, 59,0.00, 1, 3, 3,Policy Number  206,DEP-10002,92206,2015:01:30 12:00:00,2015:02:09 12:00:00,2015:02:09 12:00:00,
2,0,0,0,Anderson,Floyd,Anderson's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  211,AUT-10186,92211,2015:01:31 12:00:00,2015:02:10 12:00:00,2015:02:10 12:00:00,
2,0,0,0,Holley,Danko,Holley's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  216,AUT-10190,92216,2015:01:31 12:00:00,2015:02:10 12:00:00,2015:02:10 12:00:00,
2,0,0,0,Wava,Holmquist,Wava's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  221,AUT-10195,92221,2015:02:01 12:00:00,2015:02:11 12:00:00,2015:02:11 12:00:00,
2,0,0,0,Jessi,Urbina,Jessi's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  226,AUT-10199,92226,2015:02:02 12:00:00,2015:02:12 12:00:00,2015:02:12 12:00:00,
2,0,0,0,Magan,Trower,Magan's Auto / Motor Home, 7,500.00, 1, 1, 1,Policy Number  231,AUT-10204,92231,2015:02:02 12:00:00,2015:02:12 12:00:00,2015:02:12 12:00:00,
2,0,0,0,Shenita,Knoles,Shenita's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  236,AUT-10209,92236,2015:02:03 12:00:00,2015:02:13 12:00:00,2015:02:13 12:00:00,
2,0,0,0,Emelda,Broeckel,Emelda's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  241,AUT-10213,92241,2015:02:04 12:00:00,2015:02:14 12:00:00,2015:02:14 12:00:00,
2,0,0,0,Naomi,Weckerly,Naomi's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  246,AUT-10218,92246,2015:02:05 12:00:00,2015:02:15 12:00:00,2015:02:15 12:00:00,
2,0,0,0,Jonathon,Flaherty,Jonathon's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  251,AUT-10223,92251,2015:02:05 12:00:00,2015:02:15 12:00:00,2015:02:15 12:00:00,
2,0,0,0,Carlotta,Koffler,Carlotta's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  256,AUT-10227,92256,2015:02:06 12:00:00,2015:02:16 12:00:00,2015:02:16 12:00:00,
2,0,0,0,Kathlyn,Sobolik,Kathlyn's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  261,AUT-10232,92261,2015:02:07 12:00:00,2015:02:17 12:00:00,2015:02:17 12:00:00,
2,0,0,0,Archie,Repp,Archie's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  266,AUT-10236,92266,2015:02:07 12:00:00,2015:02:17 12:00:00,2015:02:17 12:00:00,
2,0,0,0,Bruno,Broome,Bruno's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  271,AUT-10240,92271,2015:02:08 12:00:00,2015:02:18 12:00:00,2015:02:18 12:00:00,
2,0,0,0,Elise,Laman,Elise's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  276,AUT-10245,92276,2015:02:09 12:00:00,2015:02:19 12:00:00,2015:02:19 12:00:00,
2,0,0,0,Robbi,Burdick,Robbi's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  281,AUT-10250,92281,2015:02:10 12:00:00,2015:02:20 12:00:00,2015:02:20 12:00:00,
2,0,0,0,Arlen,Locascio,Arlen's Auto / Motorcycle, 6,500.00, 1, 1, 1,Policy Number  286,AUT-10254,92286,2015:02:10 12:00:00,2015:02:20 12:00:00,2015:02:20 12:00:00,
2,0,0,0,Celia,Hackman,Celia's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  291,AUT-10259,92291,2015:02:11 12:00:00,2015:02:21 12:00:00,2015:02:21 12:00:00,
2,0,0,0,Cassie,Sieren,Cassie's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  296,AUT-10264,92296,2015:02:12 12:00:00,2015:02:22 12:00:00,2015:02:22 12:00:00,
2,0,0,0,Shenika,Mix,Shenika's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  301,AUT-10268,92301,2015:02:12 12:00:00,2015:02:22 12:00:00,2015:02:22 12:00:00,
2,0,0,0,Ronald,Collman,Ronald's Life / Term 30, 32,100.00, 1, 6, 3,Policy Number  306,LIF-10005,92306,2015:02:13 12:00:00,2015:02:23 12:00:00,2015:02:23 12:00:00,
2,0,0,0,Corey,Kirwin,Corey's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  311,AUT-10275,92311,2015:02:14 12:00:00,2015:02:24 12:00:00,2015:02:24 12:00:00,
2,0,0,0,Nelson,Tutor,Nelson's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  316,AUT-10279,92316,2015:02:15 12:00:00,2015:02:25 12:00:00,2015:02:25 12:00:00,
2,0,0,0,Jacquie,Slaubaugh,Jacquie's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  321,AUT-10283,92321,2015:02:15 12:00:00,2015:02:25 12:00:00,2015:02:25 12:00:00,
2,0,0,0,Jeni,Cutrer,Jeni's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  326,AUT-10288,92326,2015:02:16 12:00:00,2015:02:26 12:00:00,2015:02:26 12:00:00,
2,0,0,0,Caryl,Dewitt,Caryl's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  331,AUT-10292,92331,2015:02:17 12:00:00,2015:02:27 12:00:00,2015:02:27 12:00:00,
2,0,0,0,Elease,Montas,Elease's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  336,AUT-10297,92336,2015:02:17 12:00:00,2015:02:27 12:00:00,2015:02:27 12:00:00,
2,0,0,0,Felipe,Caulfield,Felipe's Auto / Commercial, 5,500.00, 2, 1, 1,Policy Number  341,AUT-10302,92341,2015:02:18 12:00:00,2015:02:28 12:00:00,2015:02:28 12:00:00,
2,0,0,0,Diego,Breda,Diego's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  346,AUT-10306,92346,2015:02:19 12:00:00,2015:03:01 12:00:00,2015:03:01 12:00:00,
2,0,0,0,Chantal,Ferrari,Chantal's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  351,AUT-10311,92351,2015:02:20 12:00:00,2015:03:02 12:00:00,2015:03:02 12:00:00,
2,0,0,0,Delilah,Sansone,Delilah's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  356,AUT-10316,92356,2015:02:20 12:00:00,2015:03:02 12:00:00,2015:03:02 12:00:00,
2,0,0,0,Oleta,Soliz,Oleta's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  361,AUT-10319,92361,2015:02:21 12:00:00,2015:03:03 12:00:00,2015:03:03 12:00:00,
2,0,0,0,Jeffrey,Bonnett,Jeffrey's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  366,AUT-10324,92366,2015:02:22 12:00:00,2015:03:04 12:00:00,2015:03:04 12:00:00,
2,0,0,0,Derrick,Bissett,Derrick's Health / LTC, 46,10000.00, 1, 3, 3,Policy Number  371,HLT-10007,92371,2015:02:22 12:00:00,2015:03:04 12:00:00,2015:03:04 12:00:00,
2,0,0,0,Honey,Valderas,Honey's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  376,AUT-10332,92376,2015:02:23 12:00:00,2015:03:05 12:00:00,2015:03:05 12:00:00,
2,0,0,0,Elizabet,Dipaolo,Elizabet's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  381,AUT-10337,92381,2015:02:24 12:00:00,2015:03:06 12:00:00,2015:03:06 12:00:00,
2,0,0,0,Karma,Deacon,Karma's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  386,AUT-10342,92386,2015:02:25 12:00:00,2015:03:07 12:00:00,2015:03:07 12:00:00,
2,0,0,0,Svetlana,Fripp,Svetlana's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  391,AUT-10346,92391,2015:02:25 12:00:00,2015:03:07 12:00:00,2015:03:07 12:00:00,
2,0,0,0,Jaimee,Villanveva,Jaimee's Auto / Auto Short, 4,500.00, 1, 1, 1,Policy Number  396,AUT-10351,92396,2015:02:26 12:00:00,2015:03:08 12:00:00,2015:03:08 12:00:00,
2,0,0,0,Edie,Magda,Edie's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  401,AUT-10356,92401,2015:02:27 12:00:00,2015:03:09 12:00:00,2015:03:09 12:00:00,
2,0,0,0,Oliva,Rohr,Oliva's Auto / Motorcycle, 6,500.00, 1, 8, 1,Policy Number  406,AUT-10359,92406,2015:02:27 12:00:00,2015:03:09 12:00:00,2015:03:09 12:00:00,
2,0,0,0,Nia,Rakestraw,Nia's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  411,AUT-10363,92411,2015:02:28 12:00:00,2015:03:10 12:00:00,2015:03:10 12:00:00,
2,0,0,0,Celia,Glidden,Celia's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  416,AUT-10367,92416,2015:03:01 12:00:00,2015:03:11 12:00:00,2015:03:11 12:00:00,
2,0,0,0,Jamila,Guillemette,Jamila's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  421,AUT-10371,92421,2015:03:02 12:00:00,2015:03:12 12:00:00,2015:03:12 12:00:00,
4,0,0,0,Guillermina,Sambrano,Guillermina's Auto / ATV/Snow, 2,500.00, 1, 4, 1,Policy Number  426,AUT-10375,92426,2015:03:02 12:00:00,2015:03:12 12:00:00,2015:03:12 12:00:00,2015:06:10 12:00:00
2,0,0,0,Lauren,Kinslow,Lauren's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  431,AUT-10380,92431,2015:03:03 12:00:00,2015:03:13 12:00:00,2015:03:13 12:00:00,
2,0,0,0,Galen,Nightingale,Galen's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  436,AUT-10384,92436,2015:03:04 12:00:00,2015:03:14 12:00:00,2015:03:14 12:00:00,
2,0,0,0,Kimberly,Patao,Kimberly's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  441,AUT-10389,92441,2015:03:04 12:00:00,2015:03:14 12:00:00,2015:03:14 12:00:00,
2,0,0,0,Candis,Mcginty,Candis's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  446,AUT-10394,92446,2015:03:05 12:00:00,2015:03:15 12:00:00,2015:03:15 12:00:00,
2,0,0,0,Ines,Ogilvie,Ines's Auto / Auto DSS, 3,500.00, 1, 1, 1,Policy Number  451,AUT-10398,92451,2015:03:06 12:00:00,2015:03:16 12:00:00,2015:03:16 12:00:00,
2,0,0,0,Roni,Mauer,Roni's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  456,AUT-10403,92456,2015:03:07 12:00:00,2015:03:17 12:00:00,2015:03:17 12:00:00,
2,0,0,0,Trista,Ligon,Trista's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  461,AUT-10407,92461,2015:03:07 12:00:00,2015:03:17 12:00:00,2015:03:17 12:00:00,
2,0,0,0,Exie,Strohmeyer,Exie's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  466,AUT-10411,92466,2015:03:08 12:00:00,2015:03:18 12:00:00,2015:03:18 12:00:00,
2,0,0,0,Tabetha,Bolick,Tabetha's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  471,AUT-10416,92471,2015:03:09 12:00:00,2015:03:19 12:00:00,2015:03:19 12:00:00,
2,0,0,0,Katelyn,Capra,Katelyn's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  476,AUT-10421,92476,2015:03:09 12:00:00,2015:03:19 12:00:00,2015:03:19 12:00:00,
2,0,0,0,Tesha,Marcantel,Tesha's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  481,AUT-10424,92481,2015:03:10 12:00:00,2015:03:20 12:00:00,2015:03:20 12:00:00,
2,0,0,0,Maryellen,Evens,Maryellen's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  486,AUT-10429,92486,2015:03:11 12:00:00,2015:03:21 12:00:00,2015:03:21 12:00:00,
2,0,0,0,Walter,Spells,Walter's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  491,AUT-10434,92491,2015:03:12 12:00:00,2015:03:22 12:00:00,2015:03:22 12:00:00,
2,0,0,0,Ali,Greeno,Ali's Auto / Trailer, 8,500.00, 2, 3, 1,Policy Number  496,AUT-10438,92496,2015:03:12 12:00:00,2015:03:22 12:00:00,2015:03:22 12:00:00,
2,0,0,0,Fatimah,Vinci,Fatimah's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  501,AUT-10443,92501,2015:03:13 12:00:00,2015:03:23 12:00:00,2015:03:23 12:00:00,
2,0,0,0,Iva,Jamieson,Iva's Auto / ATV/Snow, 2,500.00, 1, 1, 1,Policy Number  506,AUT-10447,92506,2015:03:14 12:00:00,2015:03:24 12:00:00,2015:03:24 12:00:00,
2,0,0,0,Jeanette,Roling,Jeanette's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  511,AUT-10451,92511,2015:03:14 12:00:00,2015:03:24 12:00:00,2015:03:24 12:00:00,
2,0,0,0,Thi,Langone,Thi's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  516,AUT-10455,92516,2015:03:15 12:00:00,2015:03:25 12:00:00,2015:03:25 12:00:00,
2,0,0,0,Kenisha,Neubert,Kenisha's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  521,AUT-10460,92521,2015:03:16 12:00:00,2015:03:26 12:00:00,2015:03:26 12:00:00,
2,0,0,0,Alfonzo,Havens,Alfonzo's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  526,AUT-10464,92526,2015:03:17 12:00:00,2015:03:27 12:00:00,2015:03:27 12:00:00,
2,0,0,0,Natisha,Wiley,Natisha's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  531,AUT-10468,92531,2015:03:17 12:00:00,2015:03:27 12:00:00,2015:03:27 12:00:00,
2,0,0,0,Armandina,Rountree,Armandina's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  536,AUT-10473,92536,2015:03:18 12:00:00,2015:03:28 12:00:00,2015:03:28 12:00:00,
2,0,0,0,Treasa,Acevedo,Treasa's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  541,AUT-10477,92541,2015:03:19 12:00:00,2015:03:29 12:00:00,2015:03:29 12:00:00,
2,0,0,0,Alise,Saldana,Alise's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  546,AUT-10482,92546,2015:03:19 12:00:00,2015:03:29 12:00:00,2015:03:29 12:00:00,
2,0,0,0,Magali,Hemsley,Magali's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  551,AUT-10487,92551,2015:03:20 12:00:00,2015:03:30 12:00:00,2015:03:30 12:00:00,
2,0,0,0,Cory,Lizaola,Cory's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  556,AUT-10491,92556,2015:03:21 12:00:00,2015:03:31 12:00:00,2015:03:31 12:00:00,
2,0,0,0,Mitzie,Aparicio,Mitzie's Life / Whole Life, 37,100.00, 1, 1, 3,Policy Number  561,LIF-10009,92561,2015:03:22 12:00:00,2015:04:01 12:00:00,2015:04:01 12:00:00,
2,0,0,0,Anh,Hunn,Anh's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  566,AUT-10500,92566,2015:03:22 12:00:00,2015:04:01 12:00:00,2015:04:01 12:00:00,
2,0,0,0,Wanita,Hathorn,Wanita's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  571,AUT-10504,92571,2015:03:23 12:00:00,2015:04:02 12:00:00,2015:04:02 12:00:00,
2,0,0,0,Horacio,Gizzi,Horacio's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  576,AUT-10509,92576,2015:03:24 12:00:00,2015:04:03 12:00:00,2015:04:03 12:00:00,
2,0,0,0,Jodi,Papageorge,Jodi's Auto / Commercial, 5,500.00, 1, 5, 1,Policy Number  581,AUT-10514,92581,2015:03:24 12:00:00,2015:04:03 12:00:00,2015:04:03 12:00:00,
2,0,0,0,Yvonne,Lary,Yvonne's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  586,AUT-10517,92586,2015:03:25 12:00:00,2015:04:04 12:00:00,2015:04:04 12:00:00,
2,0,0,0,Corrinne,Arcand,Corrinne's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  591,AUT-10522,92591,2015:03:26 12:00:00,2015:04:05 12:00:00,2015:04:05 12:00:00,
2,0,0,0,Colin,Steger,Colin's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  596,AUT-10527,92596,2015:03:27 12:00:00,2015:04:06 12:00:00,2015:04:06 12:00:00,
2,0,0,0,Verena,Yen,Verena's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  601,AUT-10531,92601,2015:03:27 12:00:00,2015:04:06 12:00:00,2015:04:06 12:00:00,
2,0,0,0,Laurine,Mountjoy,Laurine's Loan / HEL, 55,0.00, 1, 3, 3,Policy Number  606,LON-10006,92606,2015:03:28 12:00:00,2015:04:07 12:00:00,2015:04:07 12:00:00,
2,0,0,0,Shirlene,Davalos,Shirlene's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  611,AUT-10540,92611,2015:03:29 12:00:00,2015:04:08 12:00:00,2015:04:08 12:00:00,
2,0,0,0,Cherlyn,Goodman,Cherlyn's Auto / Trailer, 8,500.00, 1, 1, 1,Policy Number  616,AUT-10543,92616,2015:03:29 12:00:00,2015:04:08 12:00:00,2015:04:08 12:00:00,
2,0,0,0,Dulce,Copher,Dulce's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  621,AUT-10547,92621,2015:03:30 12:00:00,2015:04:09 12:00:00,2015:04:09 12:00:00,
2,0,0,0,Ignacia,Castor,Ignacia's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  626,AUT-10552,92626,2015:03:31 12:00:00,2015:04:10 12:00:00,2015:04:10 12:00:00,
2,0,0,0,Kareen,Wooldridge,Kareen's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  631,AUT-10556,92631,2015:04:01 12:00:00,2015:04:11 12:00:00,2015:04:11 12:00:00,
2,0,0,0,Jackie,Ake,Jackie's Health / Assurant, 41,10000.00, 1, 3, 3,Policy Number  636,HLT-10012,92636,2015:04:01 12:00:00,2015:04:11 12:00:00,2015:04:11 12:00:00,
2,0,0,0,Tamekia,Hansard,Tamekia's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  641,AUT-10565,92641,2015:04:02 12:00:00,2015:04:12 12:00:00,2015:04:12 12:00:00,
