status,renewal,reinstate,old_user_id,first,last,description,category_id, premium,business_type_id,source_type_id,lenght_type_id,notes,policy_number,zip_code,date_written,date_issued,date_effective,date_canceled
2,0,0,0,Alberto,Tibbitts,Alberto's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  73,AUT-10067,92073,2015:01:11 12:00:00,2015:01:21 12:00:00,2015:01:21 12:00:00,
2,0,0,0,Terica,Postel,Terica's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  78,AUT-10071,92078,2015:01:12 12:00:00,2015:01:22 12:00:00,2015:01:22 12:00:00,
2,0,0,0,Earnest,Hayashi,Earnest's Auto / Auto DSS, 3,500.00, 1, 5, 1,Policy Number  83,AUT-10076,92083,2015:01:12 12:00:00,2015:01:22 12:00:00,2015:01:22 12:00:00,
2,0,0,0,Margert,Black,Margert's Auto / Trailer, 8,500.00, 1, 1, 1,Policy Number  88,AUT-10081,92088,2015:01:13 12:00:00,2015:01:23 12:00:00,2015:01:23 12:00:00,
2,0,0,0,Nia,Standifer,Nia's Auto / Commercial, 5,500.00, 2, 3, 1,Policy Number  93,AUT-10085,92093,2015:01:14 12:00:00,2015:01:24 12:00:00,2015:01:24 12:00:00,
2,0,0,0,Janita,Millsaps,Janita's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  98,AUT-10090,92098,2015:01:14 12:00:00,2015:01:24 12:00:00,2015:01:24 12:00:00,
2,0,0,0,Dexter,Pawlak,Dexter's Deposit / Deposit, 58,0.00, 1, 3, 3,Policy Number  103,DEP-10001,92103,2015:01:15 12:00:00,2015:01:25 12:00:00,2015:01:25 12:00:00,
2,0,0,0,Wen,Rayo,Wen's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  108,AUT-10095,92108,2015:01:16 12:00:00,2015:01:26 12:00:00,2015:01:26 12:00:00,
2,0,0,0,Forrest,Billingsley,Forrest's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  113,AUT-10100,92113,2015:01:17 12:00:00,2015:01:27 12:00:00,2015:01:27 12:00:00,
2,0,0,0,Gay,Porath,Gay's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  118,AUT-10105,92118,2015:01:17 12:00:00,2015:01:27 12:00:00,2015:01:27 12:00:00,
2,0,0,0,Alexander,Hobgood,Alexander's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  123,AUT-10109,92123,2015:01:18 12:00:00,2015:01:28 12:00:00,2015:01:28 12:00:00,
2,0,0,0,Josefa,Wilkinson,Josefa's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  128,AUT-10114,92128,2015:01:19 12:00:00,2015:01:29 12:00:00,2015:01:29 12:00:00,
2,0,0,0,Suzi,Owen,Suzi's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  133,AUT-10119,92133,2015:01:19 12:00:00,2015:01:29 12:00:00,2015:01:29 12:00:00,
2,0,0,0,Christine,Scofield,Christine's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  138,AUT-10123,92138,2015:01:20 12:00:00,2015:01:30 12:00:00,2015:01:30 12:00:00,
2,0,0,0,Ryan,Cathcart,Ryan's Auto / Motor Home, 7,500.00, 1, 1, 1,Policy Number  143,AUT-10128,92143,2015:01:21 12:00:00,2015:01:31 12:00:00,2015:01:31 12:00:00,
2,0,0,0,Usha,Lama,Usha's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  148,AUT-10133,92148,2015:01:22 12:00:00,2015:02:01 12:00:00,2015:02:01 12:00:00,
2,0,0,0,Kattie,Dvorak,Kattie's Life / 20 Pay, 29,100.00, 1, 6, 3,Policy Number  153,LIF-10003,92153,2015:01:22 12:00:00,2015:02:01 12:00:00,2015:02:01 12:00:00,
2,0,0,0,Beatrice,Fausnaught,Beatrice's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  158,AUT-10141,92158,2015:01:23 12:00:00,2015:02:02 12:00:00,2015:02:02 12:00:00,
2,0,0,0,Florida,Paddock,Florida's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  163,AUT-10145,92163,2015:01:24 12:00:00,2015:02:03 12:00:00,2015:02:03 12:00:00,
2,0,0,0,Kristen,Hennings,Kristen's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  168,AUT-10149,92168,2015:01:24 12:00:00,2015:02:03 12:00:00,2015:02:03 12:00:00,
2,0,0,0,Reynalda,Deitz,Reynalda's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  173,AUT-10154,92173,2015:01:25 12:00:00,2015:02:04 12:00:00,2015:02:04 12:00:00,
2,0,0,0,Hester,Munoz,Hester's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  178,AUT-10159,92178,2015:01:26 12:00:00,2015:02:05 12:00:00,2015:02:05 12:00:00,
2,0,0,0,Eleanora,Showers,Eleanora's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  183,AUT-10163,92183,2015:01:27 12:00:00,2015:02:06 12:00:00,2015:02:06 12:00:00,
2,0,0,0,Althea,Auton,Althea's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  188,AUT-10168,92188,2015:01:27 12:00:00,2015:02:06 12:00:00,2015:02:06 12:00:00,
2,0,0,0,Darla,Noss,Darla's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  193,AUT-10173,92193,2015:01:28 12:00:00,2015:02:07 12:00:00,2015:02:07 12:00:00,
2,0,0,0,Reina,Puleo,Reina's Auto / Motorcycle, 6,500.00, 1, 1, 1,Policy Number  198,AUT-10177,92198,2015:01:29 12:00:00,2015:02:08 12:00:00,2015:02:08 12:00:00,
2,0,0,0,Olga,Jeppesen,Olga's Auto / Auto DSS, 3,500.00, 1, 8, 1,Policy Number  203,AUT-10181,92203,2015:01:29 12:00:00,2015:02:08 12:00:00,2015:02:08 12:00:00,
2,0,0,0,Niesha,Lev,Niesha's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  208,AUT-10184,92208,2015:01:30 12:00:00,2015:02:09 12:00:00,2015:02:09 12:00:00,
4,0,0,0,Mindy,Roosevelt,Mindy's Auto / Commercial, 5,500.00, 1, 4, 1,Policy Number  213,AUT-10187,92213,2015:01:31 12:00:00,2015:02:10 12:00:00,2015:02:10 12:00:00,2015:05:11 12:00:00
2,0,0,0,Frances,Kallas,Frances's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  218,AUT-10192,92218,2015:02:01 12:00:00,2015:02:11 12:00:00,2015:02:11 12:00:00,
2,0,0,0,Shelby,Wiste,Shelby's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  223,AUT-10197,92223,2015:02:01 12:00:00,2015:02:11 12:00:00,2015:02:11 12:00:00,
2,0,0,0,Liana,Malsam,Liana's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  228,AUT-10201,92228,2015:02:02 12:00:00,2015:02:12 12:00:00,2015:02:12 12:00:00,
2,0,0,0,Jong,Boutwell,Jong's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  233,AUT-10206,92233,2015:02:03 12:00:00,2015:02:13 12:00:00,2015:02:13 12:00:00,
2,0,0,0,Kurt,Lipka,Kurt's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  238,AUT-10211,92238,2015:02:03 12:00:00,2015:02:13 12:00:00,2015:02:13 12:00:00,
2,0,0,0,Elaine,Vita,Elaine's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  243,AUT-10215,92243,2015:02:04 12:00:00,2015:02:14 12:00:00,2015:02:14 12:00:00,
2,0,0,0,Dominica,Yelle,Dominica's Auto / Trailer, 8,500.00, 2, 3, 1,Policy Number  248,AUT-10220,92248,2015:02:05 12:00:00,2015:02:15 12:00:00,2015:02:15 12:00:00,
2,0,0,0,Felicitas,Patz,Felicitas's Auto / Commercial, 5,500.00, 1, 1, 1,Policy Number  253,AUT-10225,92253,2015:02:06 12:00:00,2015:02:16 12:00:00,2015:02:16 12:00:00,
2,0,0,0,Gillian,Castor,Gillian's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  258,AUT-10229,92258,2015:02:06 12:00:00,2015:02:16 12:00:00,2015:02:16 12:00:00,
2,0,0,0,Lakiesha,Craney,Lakiesha's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  263,AUT-10234,92263,2015:02:07 12:00:00,2015:02:17 12:00:00,2015:02:17 12:00:00,
2,0,0,0,Erwin,Spicer,Erwin's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  268,AUT-10238,92268,2015:02:08 12:00:00,2015:02:18 12:00:00,2015:02:18 12:00:00,
2,0,0,0,Hilda,Cochrane,Hilda's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  273,AUT-10242,92273,2015:02:08 12:00:00,2015:02:18 12:00:00,2015:02:18 12:00:00,
2,0,0,0,Trista,Lagasse,Trista's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  278,AUT-10247,92278,2015:02:09 12:00:00,2015:02:19 12:00:00,2015:02:19 12:00:00,
2,0,0,0,Vicky,Kier,Vicky's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  283,AUT-10252,92283,2015:02:10 12:00:00,2015:02:20 12:00:00,2015:02:20 12:00:00,
2,0,0,0,Teresia,Shima,Teresia's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  288,AUT-10256,92288,2015:02:11 12:00:00,2015:02:21 12:00:00,2015:02:21 12:00:00,
2,0,0,0,Sherri,Beaudin,Sherri's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  293,AUT-10261,92293,2015:02:11 12:00:00,2015:02:21 12:00:00,2015:02:21 12:00:00,
2,0,0,0,Lucienne,Keeter,Lucienne's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  298,AUT-10266,92298,2015:02:12 12:00:00,2015:02:22 12:00:00,2015:02:22 12:00:00,
2,0,0,0,Mack,Armstong,Mack's Loan / Auto Refi, 52,0.00, 1, 3, 3,Policy Number  303,LON-10003,92303,2015:02:13 12:00:00,2015:02:23 12:00:00,2015:02:23 12:00:00,
2,0,0,0,Minna,Villescas,Minna's Auto / Auto Short, 4,500.00, 1, 1, 1,Policy Number  308,AUT-10273,92308,2015:02:13 12:00:00,2015:02:23 12:00:00,2015:02:23 12:00:00,
2,0,0,0,Domenic,Romer,Domenic's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  313,AUT-10277,92313,2015:02:14 12:00:00,2015:02:24 12:00:00,2015:02:24 12:00:00,
2,0,0,0,Alona,Lomeli,Alona's Health / Humana D, 45,10000.00, 1, 3, 3,Policy Number  318,HLT-10006,92318,2015:02:15 12:00:00,2015:02:25 12:00:00,2015:02:25 12:00:00,
2,0,0,0,Beata,Maule,Beata's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  323,AUT-10285,92323,2015:02:16 12:00:00,2015:02:26 12:00:00,2015:02:26 12:00:00,
2,0,0,0,Hazel,Samora,Hazel's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  328,AUT-10290,92328,2015:02:16 12:00:00,2015:02:26 12:00:00,2015:02:26 12:00:00,
2,0,0,0,Katia,Loney,Katia's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  333,AUT-10294,92333,2015:02:17 12:00:00,2015:02:27 12:00:00,2015:02:27 12:00:00,
2,0,0,0,Titus,Inge,Titus's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  338,AUT-10299,92338,2015:02:18 12:00:00,2015:02:28 12:00:00,2015:02:28 12:00:00,
2,0,0,0,Nilsa,Wimbish,Nilsa's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  343,AUT-10304,92343,2015:02:18 12:00:00,2015:02:28 12:00:00,2015:02:28 12:00:00,
2,0,0,0,Vashti,Virgin,Vashti's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  348,AUT-10308,92348,2015:02:19 12:00:00,2015:03:01 12:00:00,2015:03:01 12:00:00,
2,0,0,0,Myrl,Ives,Myrl's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  353,AUT-10313,92353,2015:02:20 12:00:00,2015:03:02 12:00:00,2015:03:02 12:00:00,
2,0,0,0,Leoma,Stampley,Leoma's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  358,AUT-10317,92358,2015:02:21 12:00:00,2015:03:03 12:00:00,2015:03:03 12:00:00,
2,0,0,0,Leila,Werts,Leila's Auto / Auto DSS, 3,500.00, 1, 1, 1,Policy Number  363,AUT-10321,92363,2015:02:21 12:00:00,2015:03:03 12:00:00,2015:03:03 12:00:00,
2,0,0,0,Nanette,Jeffrey,Nanette's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  368,AUT-10326,92368,2015:02:22 12:00:00,2015:03:04 12:00:00,2015:03:04 12:00:00,
2,0,0,0,Deedee,Nastasi,Deedee's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  373,AUT-10330,92373,2015:02:23 12:00:00,2015:03:05 12:00:00,2015:03:05 12:00:00,
2,0,0,0,Melda,Marco,Melda's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  378,AUT-10334,92378,2015:02:23 12:00:00,2015:03:05 12:00:00,2015:03:05 12:00:00,
2,0,0,0,Margurite,Artiaga,Margurite's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  383,AUT-10339,92383,2015:02:24 12:00:00,2015:03:06 12:00:00,2015:03:06 12:00:00,
2,0,0,0,Wally,Walden,Wally's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  388,AUT-10344,92388,2015:02:25 12:00:00,2015:03:07 12:00:00,2015:03:07 12:00:00,
2,0,0,0,Jeanene,Culwell,Jeanene's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  393,AUT-10348,92393,2015:02:26 12:00:00,2015:03:08 12:00:00,2015:03:08 12:00:00,
2,0,0,0,Gricelda,Makuch,Gricelda's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  398,AUT-10353,92398,2015:02:26 12:00:00,2015:03:08 12:00:00,2015:03:08 12:00:00,
2,0,0,0,Charlsie,Kemp,Charlsie's Auto / Auto DSS, 3,500.00, 2, 3, 1,Policy Number  403,AUT-10358,92403,2015:02:27 12:00:00,2015:03:09 12:00:00,2015:03:09 12:00:00,
2,0,0,0,Mafalda,Radford,Mafalda's Life / Term ROP, 34,100.00, 1, 6, 3,Policy Number  408,LIF-10007,92408,2015:02:28 12:00:00,2015:03:10 12:00:00,2015:03:10 12:00:00,
2,0,0,0,Lowell,Carra,Lowell's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  413,AUT-10364,92413,2015:02:28 12:00:00,2015:03:10 12:00:00,2015:03:10 12:00:00,
2,0,0,0,Stanford,Munroe,Stanford's Auto / ATV/Snow, 2,500.00, 1, 1, 1,Policy Number  418,AUT-10369,92418,2015:03:01 12:00:00,2015:03:11 12:00:00,2015:03:11 12:00:00,
2,0,0,0,Randell,Matranga,Randell's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  423,AUT-10373,92423,2015:03:02 12:00:00,2015:03:12 12:00:00,2015:03:12 12:00:00,
2,0,0,0,Sophie,Demartino,Sophie's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  428,AUT-10377,92428,2015:03:03 12:00:00,2015:03:13 12:00:00,2015:03:13 12:00:00,
2,0,0,0,Deandrea,Hegwood,Deandrea's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  433,AUT-10382,92433,2015:03:03 12:00:00,2015:03:13 12:00:00,2015:03:13 12:00:00,
2,0,0,0,Neomi,Bailer,Neomi's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  438,AUT-10386,92438,2015:03:04 12:00:00,2015:03:14 12:00:00,2015:03:14 12:00:00,
2,0,0,0,Charita,Grise,Charita's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  443,AUT-10391,92443,2015:03:05 12:00:00,2015:03:15 12:00:00,2015:03:15 12:00:00,
2,0,0,0,Ardelia,Hartnett,Ardelia's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  448,AUT-10396,92448,2015:03:05 12:00:00,2015:03:15 12:00:00,2015:03:15 12:00:00,
2,0,0,0,Phil,Rogue,Phil's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  453,AUT-10400,92453,2015:03:06 12:00:00,2015:03:16 12:00:00,2015:03:16 12:00:00,
2,0,0,0,Paulita,Hagel,Paulita's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  458,AUT-10405,92458,2015:03:07 12:00:00,2015:03:17 12:00:00,2015:03:17 12:00:00,
2,0,0,0,Rosaura,Templeman,Rosaura's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  463,AUT-10409,92463,2015:03:08 12:00:00,2015:03:18 12:00:00,2015:03:18 12:00:00,
2,0,0,0,Kandis,Aldinger,Kandis's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  468,AUT-10413,92468,2015:03:08 12:00:00,2015:03:18 12:00:00,2015:03:18 12:00:00,
2,0,0,0,Clementina,Camp,Clementina's Auto / Auto, 1,500.00, 1, 1, 1,Policy Number  473,AUT-10418,92473,2015:03:09 12:00:00,2015:03:19 12:00:00,2015:03:19 12:00:00,
2,0,0,0,Selene,Lehmann,Selene's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  478,AUT-10422,92478,2015:03:10 12:00:00,2015:03:20 12:00:00,2015:03:20 12:00:00,
2,0,0,0,Shanda,Cravey,Shanda's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  483,AUT-10426,92483,2015:03:10 12:00:00,2015:03:20 12:00:00,2015:03:20 12:00:00,
2,0,0,0,Pilar,Haver,Pilar's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  488,AUT-10431,92488,2015:03:11 12:00:00,2015:03:21 12:00:00,2015:03:21 12:00:00,
2,0,0,0,Christian,Molinari,Christian's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  493,AUT-10436,92493,2015:03:12 12:00:00,2015:03:22 12:00:00,2015:03:22 12:00:00,
2,0,0,0,Shawna,Russo,Shawna's Auto / ATV/Snow, 2,500.00, 1, 5, 1,Policy Number  498,AUT-10440,92498,2015:03:13 12:00:00,2015:03:23 12:00:00,2015:03:23 12:00:00,
2,0,0,0,Anya,Saephan,Anya's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  503,AUT-10445,92503,2015:03:13 12:00:00,2015:03:23 12:00:00,2015:03:23 12:00:00,
2,0,0,0,Shandi,Spano,Shandi's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  508,AUT-10449,92508,2015:03:14 12:00:00,2015:03:24 12:00:00,2015:03:24 12:00:00,
2,0,0,0,Gearldine,Dilks,Gearldine's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  513,AUT-10453,92513,2015:03:15 12:00:00,2015:03:25 12:00:00,2015:03:25 12:00:00,
2,0,0,0,Taunya,Braunstein,Taunya's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  518,AUT-10457,92518,2015:03:15 12:00:00,2015:03:25 12:00:00,2015:03:25 12:00:00,
2,0,0,0,Dena,Jaramillo,Dena's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  523,AUT-10462,92523,2015:03:16 12:00:00,2015:03:26 12:00:00,2015:03:26 12:00:00,
2,0,0,0,Jarred,Whitson,Jarred's Auto / Trailer, 8,500.00, 1, 1, 1,Policy Number  528,AUT-10466,92528,2015:03:17 12:00:00,2015:03:27 12:00:00,2015:03:27 12:00:00,
2,0,0,0,Tonie,Wiles,Tonie's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  533,AUT-10470,92533,2015:03:18 12:00:00,2015:03:28 12:00:00,2015:03:28 12:00:00,
2,0,0,0,Jenae,Roff,Jenae's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  538,AUT-10475,92538,2015:03:18 12:00:00,2015:03:28 12:00:00,2015:03:28 12:00:00,
2,0,0,0,Maira,Coffield,Maira's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  543,AUT-10479,92543,2015:03:19 12:00:00,2015:03:29 12:00:00,2015:03:29 12:00:00,
2,0,0,0,Dot,Sheffield,Dot's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  548,AUT-10484,92548,2015:03:20 12:00:00,2015:03:30 12:00:00,2015:03:30 12:00:00,
2,0,0,0,Tierra,Musante,Tierra's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  553,AUT-10489,92553,2015:03:20 12:00:00,2015:03:30 12:00:00,2015:03:30 12:00:00,
2,0,0,0,Migdalia,Dreher,Migdalia's Auto / Motorcycle, 6,500.00, 2, 3, 1,Policy Number  558,AUT-10493,92558,2015:03:21 12:00:00,2015:03:31 12:00:00,2015:03:31 12:00:00,
2,0,0,0,Cesar,Hargraves,Cesar's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  563,AUT-10497,92563,2015:03:22 12:00:00,2015:04:01 12:00:00,2015:04:01 12:00:00,
4,0,0,0,Cicely,Karney,Cicely's Auto / Trailer, 8,500.00, 1, 4, 1,Policy Number  568,AUT-10502,92568,2015:03:23 12:00:00,2015:04:02 12:00:00,2015:04:02 12:00:00,2015:07:01 12:00:00
2,0,0,0,Romaine,Underdown,Romaine's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  573,AUT-10506,92573,2015:03:23 12:00:00,2015:04:02 12:00:00,2015:04:02 12:00:00,
2,0,0,0,Ladawn,Christoff,Ladawn's Auto / ATV/Snow, 2,500.00, 1, 3, 1,Policy Number  578,AUT-10511,92578,2015:03:24 12:00:00,2015:04:03 12:00:00,2015:04:03 12:00:00,
2,0,0,0,Ann,Strode,Ann's Health / Health, 40,10000.00, 1, 1, 3,Policy Number  583,HLT-10011,92583,2015:03:25 12:00:00,2015:04:04 12:00:00,2015:04:04 12:00:00,
2,0,0,0,Rosendo,Fitzgibbons,Rosendo's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  588,AUT-10519,92588,2015:03:25 12:00:00,2015:04:04 12:00:00,2015:04:04 12:00:00,
2,0,0,0,Magen,Ashcraft,Magen's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  593,AUT-10524,92593,2015:03:26 12:00:00,2015:04:05 12:00:00,2015:04:05 12:00:00,
2,0,0,0,Noelia,Pilla,Noelia's Auto / Motorcycle, 6,500.00, 1, 3, 1,Policy Number  598,AUT-10529,92598,2015:03:27 12:00:00,2015:04:06 12:00:00,2015:04:06 12:00:00,
2,0,0,0,Monica,Brunkhorst,Monica's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  603,AUT-10533,92603,2015:03:28 12:00:00,2015:04:07 12:00:00,2015:04:07 12:00:00,
2,0,0,0,Regina,Slama,Regina's Auto / Trailer, 8,500.00, 1, 3, 1,Policy Number  608,AUT-10537,92608,2015:03:28 12:00:00,2015:04:07 12:00:00,2015:04:07 12:00:00,
2,0,0,0,Nichole,Howard,Nichole's Auto / Commercial, 5,500.00, 1, 3, 1,Policy Number  613,AUT-10541,92613,2015:03:29 12:00:00,2015:04:08 12:00:00,2015:04:08 12:00:00,
2,0,0,0,Palma,Tesar,Palma's Deposit / Savings, 63,0.00, 1, 3, 3,Policy Number  618,DEP-10006,92618,2015:03:30 12:00:00,2015:04:09 12:00:00,2015:04:09 12:00:00,
2,0,0,0,Nikita,Louis,Nikita's Auto / Motor Home, 7,500.00, 1, 3, 1,Policy Number  623,AUT-10549,92623,2015:03:30 12:00:00,2015:04:09 12:00:00,2015:04:09 12:00:00,
2,0,0,0,Mai,Iskra,Mai's Auto / Auto Short, 4,500.00, 1, 3, 1,Policy Number  628,AUT-10554,92628,2015:03:31 12:00:00,2015:04:10 12:00:00,2015:04:10 12:00:00,
2,0,0,0,Sonya,Montilla,Sonya's Auto / Auto, 1,500.00, 1, 3, 1,Policy Number  633,AUT-10558,92633,2015:04:01 12:00:00,2015:04:11 12:00:00,2015:04:11 12:00:00,
2,0,0,0,Candi,Alger,Candi's Auto / Motorcycle, 6,500.00, 1, 1, 1,Policy Number  638,AUT-10562,92638,2015:04:02 12:00:00,2015:04:12 12:00:00,2015:04:12 12:00:00,
2,0,0,0,Pamela,Estabrook,Pamela's Auto / Auto DSS, 3,500.00, 1, 3, 1,Policy Number  643,AUT-10567,92643,2015:04:02 12:00:00,2015:04:12 12:00:00,2015:04:12 12:00:00,
